City,Route,Date,Hour,Vehicles_Total,Cars,Two_Wheelers,Buses,Trucks,Auto_Rickshaws,EVs,Average_Speed_kmph,Congestion_pct,Weather_Flag,Festival_Flag
Noida,Noida Expressway,2026-01-05,18,25876,9832,10867,776,1811,2590,1448,14.34,60,0,0
Noida,Noida Expressway,2026-01-05,19,25220,9583,10592,756,1765,2524,1412,15.49,59,0,0
Noida,Noida Expressway,2026-01-05,20,10734,4078,4508,322,751,1075,601,41.06,25,0,0
Noida,Noida Expressway,2026-01-05,21,13952,5301,5859,418,976,1398,781,35.38,32,0,0
Noida,Noida Expressway,2026-01-05,22,17549,6668,7370,526,1228,1757,982,29.03,41,0,0
Noida,Noida Expressway,2026-01-05,23,16180,6148,6795,485,1132,1620,906,31.45,38,0,0
Noida,Noida Expressway,2026-01-06,0,16812,6388,7061,504,1176,1683,941,30.33,39,0,0
Noida,Noida Expressway,2026-01-06,1,11446,4349,4807,343,801,1146,640,39.8,26,0,0
Noida,Noida Expressway,2026-01-06,2,10226,3885,4294,306,715,1026,572,41.95,24,0,0
Noida,Noida Expressway,2026-01-06,3,12429,4723,5220,372,870,1244,696,38.07,29,0,0
Noida,Noida Expressway,2026-01-06,4,12892,4898,5414,386,902,1292,721,37.25,30,0,0
Noida,Noida Expressway,2026-01-06,5,15540,5905,6526,466,1087,1556,870,32.58,36,0,0
Noida,Noida Expressway,2026-01-06,6,8434,3204,3542,253,590,845,472,45.12,19,0,0
Noida,Noida Expressway,2026-01-06,7,28550,10849,11991,856,1998,2856,1598,9.62,67,0,0
Noida,Noida Expressway,2026-01-06,8,24247,9213,10183,727,1697,2427,1357,17.21,57,0,0
Noida,Noida Expressway,2026-01-06,9,23561,8953,9895,706,1649,2358,1319,18.42,55,0,0
Noida,Noida Expressway,2026-01-06,10,10169,3864,4270,305,711,1019,569,42.05,23,0,0
Noida,Noida Expressway,2026-01-06,11,8530,3241,3582,255,597,855,477,44.95,20,0,0
Noida,Noida Expressway,2026-01-06,12,14849,5642,6236,445,1039,1487,831,33.8,34,0,0
Noida,Noida Expressway,2026-01-06,13,12936,4915,5433,388,905,1295,724,37.17,30,0,0
Noida,Noida Expressway,2026-01-06,14,9460,3594,3973,283,662,948,529,43.31,22,0,0
Noida,Noida Expressway,2026-01-06,15,9447,3589,3967,283,661,947,528,43.33,22,0,0
Noida,Noida Expressway,2026-01-06,16,11893,4519,4995,356,832,1191,665,39.01,27,0,0
Noida,Noida Expressway,2026-01-06,17,28906,10984,12140,867,2023,2892,1618,8.99,68,0,0
Noida,Noida Expressway,2026-01-06,18,23988,9115,10074,719,1679,2401,1343,17.67,56,0,0
Noida,Noida Expressway,2026-01-06,19,20816,7910,8742,624,1457,2083,1165,23.27,48,0,0
Noida,Noida Expressway,2026-01-06,20,12123,4606,5091,363,848,1215,678,38.61,28,0,0
Noida,Noida Expressway,2026-01-06,21,12054,4580,5062,361,843,1208,674,38.73,28,0,0
Noida,Noida Expressway,2026-01-06,22,5872,2231,2466,176,411,588,328,49.64,13,0,0
Noida,Noida Expressway,2026-01-06,23,12611,4792,5296,378,882,1263,706,37.75,29,0,0
Noida,Noida Expressway,2026-01-07,0,12161,4621,5107,364,851,1218,680,38.54,28,0,0
Noida,Noida Expressway,2026-01-07,1,14525,5519,6100,435,1016,1455,813,34.37,34,0,0
Noida,Noida Expressway,2026-01-07,2,17464,6636,7334,523,1222,1749,977,29.18,41,0,0
Noida,Noida Expressway,2026-01-07,3,15622,5936,6561,468,1093,1564,874,32.43,36,0,0
Noida,Noida Expressway,2026-01-07,4,12064,4584,5066,361,844,1209,675,38.71,28,0,0
Noida,Noida Expressway,2026-01-07,5,9928,3772,4169,297,694,996,555,42.48,23,0,0
Noida,Noida Expressway,2026-01-07,6,19312,7338,8111,579,1351,1933,1081,25.92,45,0,0
Noida,Noida Expressway,2026-01-07,7,24801,9424,10416,744,1736,2481,1388,16.23,58,0,0
Noida,Noida Expressway,2026-01-07,8,24685,9380,10367,740,1727,2471,1382,16.44,58,0,0
Noida,Noida Expressway,2026-01-07,9,24588,9343,10326,737,1721,2461,1376,16.61,57,0,0
Noida,Noida Expressway,2026-01-07,10,13255,5036,5567,397,927,1328,742,36.61,31,0,0
Noida,Noida Expressway,2026-01-07,11,12381,4704,5200,371,866,1240,693,38.15,29,0,0
Noida,Noida Expressway,2026-01-07,12,11287,4289,4740,338,790,1130,632,40.08,26,0,0
Noida,Noida Expressway,2026-01-07,13,11355,4314,4769,340,794,1138,635,39.96,26,0,0
Noida,Noida Expressway,2026-01-07,14,12666,4813,5319,379,886,1269,709,37.65,29,0,0
Noida,Noida Expressway,2026-01-07,15,11364,4318,4772,340,795,1139,636,39.95,26,0,0
Noida,Noida Expressway,2026-01-07,16,10932,4154,4591,327,765,1095,612,40.71,25,0,0
Noida,Noida Expressway,2026-01-07,17,24921,9469,10466,747,1744,2495,1395,16.02,58,0,0
Noida,Noida Expressway,2026-01-07,18,23999,9119,10079,719,1679,2403,1343,17.65,56,0,0
Noida,Noida Expressway,2026-01-07,19,28485,10824,11963,854,1993,2851,1595,9.73,67,0,0
Noida,Noida Expressway,2026-01-07,20,5990,2276,2515,179,419,601,335,49.43,14,0,0
Noida,Noida Expressway,2026-01-07,21,15533,5902,6523,465,1087,1556,869,32.59,36,0,0
Noida,Noida Expressway,2026-01-07,22,15927,6052,6689,477,1114,1595,891,31.89,37,0,0
Noida,Noida Expressway,2026-01-07,23,7462,2835,3134,223,522,748,417,46.83,17,0,0
Noida,Sector 51 Metro (node),2026-01-01,0,5588,2123,2346,167,391,561,312,39.04,27,0,1
Noida,Sector 51 Metro (node),2026-01-01,1,5554,2110,2332,166,388,558,310,39.17,27,0,1
Noida,Sector 51 Metro (node),2026-01-01,2,4310,1637,1810,129,301,433,241,43.84,21,0,1
Noida,Sector 51 Metro (node),2026-01-01,3,5066,1925,2127,151,354,509,283,41.0,25,0,1
Noida,Sector 51 Metro (node),2026-01-01,4,4667,1773,1960,140,326,468,261,42.5,23,0,1
Noida,Sector 51 Metro (node),2026-01-01,5,8102,3078,3402,243,567,812,453,29.62,40,0,1
Noida,Sector 51 Metro (node),2026-01-01,6,7122,2706,2991,213,498,714,398,33.29,35,0,1
Noida,Sector 51 Metro (node),2026-01-01,7,13125,4987,5512,393,918,1315,734,10.78,65,0,1
Noida,Sector 51 Metro (node),2026-01-01,8,12466,4737,5235,373,872,1249,698,13.25,62,0,1
Noida,Sector 51 Metro (node),2026-01-01,9,10245,3893,4302,307,717,1026,573,21.58,51,0,1
Noida,Sector 51 Metro (node),2026-01-01,10,5370,2040,2255,161,375,539,300,39.86,26,0,1
Noida,Sector 51 Metro (node),2026-01-01,11,6587,2503,2766,197,461,660,368,35.3,32,0,1
Noida,Sector 51 Metro (node),2026-01-01,12,4533,1722,1903,135,317,456,253,43.0,22,0,1
Noida,Sector 51 Metro (node),2026-01-01,13,6855,2604,2879,205,479,688,383,34.29,34,0,1
Noida,Sector 51 Metro (node),2026-01-01,14,5711,2170,2398,171,399,573,319,38.58,28,0,1
Noida,Sector 51 Metro (node),2026-01-01,15,5550,2109,2331,166,388,556,310,39.19,27,0,1
Noida,Sector 51 Metro (node),2026-01-01,16,6853,2604,2878,205,479,687,383,34.3,34,0,1
Noida,Sector 51 Metro (node),2026-01-01,17,12133,4610,5095,363,849,1216,679,14.5,60,0,1
Noida,Sector 51 Metro (node),2026-01-01,18,11166,4243,4689,334,781,1119,625,18.13,55,0,1
Noida,Sector 51 Metro (node),2026-01-01,19,12991,4936,5456,389,909,1301,727,11.28,64,0,1
Noida,Sector 51 Metro (node),2026-01-01,20,4702,1786,1974,141,329,472,263,42.37,23,0,1
Noida,Sector 51 Metro (node),2026-01-01,21,6739,2560,2830,202,471,676,377,34.73,33,0,1
Noida,Sector 51 Metro (node),2026-01-01,22,6711,2550,2818,201,469,673,375,34.83,33,0,1
Noida,Sector 51 Metro (node),2026-01-01,23,5628,2138,2363,168,393,566,315,38.89,28,0,1
Noida,Sector 51 Metro (node),2026-01-02,0,6391,2428,2684,191,447,641,357,36.03,31,0,0
Noida,Sector 51 Metro (node),2026-01-02,1,4498,1709,1889,134,314,452,251,43.13,22,0,0
Noida,Sector 51 Metro (node),2026-01-02,2,7108,2701,2985,213,497,712,398,33.34,35,0,0
Noida,Sector 51 Metro (node),2026-01-02,3,5778,2195,2426,173,404,580,323,38.33,28,0,0
Noida,Sector 51 Metro (node),2026-01-02,4,5372,2041,2256,161,376,538,300,39.86,26,0,0
Noida,Sector 51 Metro (node),2026-01-02,5,7258,2758,3048,217,508,727,406,32.78,36,0,0
Noida,Sector 51 Metro (node),2026-01-02,6,5154,1958,2164,154,360,518,288,40.67,25,0,0
Noida,Sector 51 Metro (node),2026-01-02,7,9909,3765,4161,297,693,993,554,22.84,49,0,0
Noida,Sector 51 Metro (node),2026-01-02,8,9732,3698,4087,291,681,975,544,23.51,48,0,0
Noida,Sector 51 Metro (node),2026-01-02,9,12327,4684,5177,369,862,1235,690,13.77,61,0,0
Noida,Sector 51 Metro (node),2026-01-02,10,4463,1695,1874,133,312,449,249,43.26,22,0,0
Noida,Sector 51 Metro (node),2026-01-02,11,8105,3079,3404,243,567,812,453,29.61,40,0,0
Noida,Sector 51 Metro (node),2026-01-02,12,3501,1330,1470,105,245,351,196,46.87,17,0,0
Noida,Sector 51 Metro (node),2026-01-02,13,8035,3053,3374,241,562,805,449,29.87,40,0,0
Noida,Sector 51 Metro (node),2026-01-02,14,6253,2376,2626,187,437,627,350,36.55,31,0,0
Noida,Sector 51 Metro (node),2026-01-02,15,5883,2235,2470,176,411,591,329,37.94,29,0,0
Noida,Sector 51 Metro (node),2026-01-02,16,5346,2031,2245,160,374,536,299,39.95,26,0,0
Noida,Sector 51 Metro (node),2026-01-02,17,12078,4589,5072,362,845,1210,676,14.71,60,0,0
Noida,Sector 51 Metro (node),2026-01-02,18,11554,4390,4852,346,808,1158,646,16.67,57,0,0
Noida,Sector 51 Metro (node),2026-01-02,19,12923,4910,5427,387,904,1295,723,11.54,64,0,0
Noida,Sector 51 Metro (node),2026-01-02,20,6137,2332,2577,184,429,615,343,36.99,30,0,0
Noida,Sector 51 Metro (node),2026-01-02,21,6180,2348,2595,185,432,620,346,36.83,30,0,0
Noida,Sector 51 Metro (node),2026-01-02,22,5563,2113,2336,166,389,559,311,39.14,27,0,0
Noida,Sector 51 Metro (node),2026-01-02,23,5931,2253,2491,177,415,595,332,37.76,29,0,0
Noida,Sector 51 Metro (node),2026-01-03,0,6369,2420,2674,191,445,639,356,36.12,31,0,0
Noida,Sector 51 Metro (node),2026-01-03,1,3947,1499,1657,118,276,397,220,45.2,19,0,0
Noida,Sector 51 Metro (node),2026-01-03,2,4382,1665,1840,131,306,440,245,43.57,21,0,0
Noida,Sector 51 Metro (node),2026-01-03,3,6891,2618,2894,206,482,691,385,34.16,34,0,0
Noida,Sector 51 Metro (node),2026-01-03,4,6205,2357,2606,186,434,622,347,36.73,31,0,0
Noida,Sector 51 Metro (node),2026-01-03,5,5779,2196,2427,173,404,579,323,38.33,28,0,0
Noida,Sector 51 Metro (node),2026-01-03,6,6022,2288,2529,180,421,604,337,37.42,30,0,0
Noida,Sector 51 Metro (node),2026-01-03,7,12017,4566,5047,360,841,1203,672,14.94,60,0,0
Noida,Sector 51 Metro (node),2026-01-03,8,10952,4161,4599,328,766,1098,613,18.93,54,0,0
Noida,Sector 51 Metro (node),2026-01-03,9,10666,4053,4479,319,746,1069,597,20.0,53,0,0
Noida,Sector 51 Metro (node),2026-01-03,10,6235,2369,2618,187,436,625,349,36.62,31,0,0
Noida,Sector 51 Metro (node),2026-01-03,11,4825,1833,2026,144,337,485,270,41.91,24,0,0
Noida,Sector 51 Metro (node),2026-01-03,12,6489,2465,2725,194,454,651,363,35.67,32,0,0
Noida,Sector 51 Metro (node),2026-01-03,13,3956,1503,1661,118,276,398,221,45.16,19,0,0
Noida,Sector 51 Metro (node),2026-01-03,14,7234,2748,3038,217,506,725,405,32.87,36,0,0
Noida,Sector 51 Metro (node),2026-01-03,15,6567,2495,2758,197,459,658,367,35.37,32,0,0
Noida,Sector 51 Metro (node),2026-01-03,16,6307,2396,2648,189,441,633,353,36.35,31,0,0
Noida,Sector 51 Metro (node),2026-01-03,17,12779,4856,5367,383,894,1279,715,12.08,63,0,0
Noida,Sector 51 Metro (node),2026-01-03,18,13598,5167,5711,407,951,1362,761,9.01,67,0,0
Noida,Sector 51 Metro (node),2026-01-03,19,12817,4870,5383,384,897,1283,717,11.94,64,0,0
Noida,Sector 51 Metro (node),2026-01-03,20,3790,1440,1591,113,265,381,212,45.79,18,0,0
Noida,Sector 51 Metro (node),2026-01-03,21,4464,1696,1874,133,312,449,249,43.26,22,0,0
Noida,Sector 51 Metro (node),2026-01-03,22,5250,1995,2205,157,367,526,294,40.31,26,0,0
Noida,Sector 51 Metro (node),2026-01-03,23,6031,2291,2533,180,422,605,337,37.38,30,0,0
Noida,Sector 51 Metro (node),2026-01-04,0,6621,2515,2780,198,463,665,370,35.17,33,0,0
Noida,Sector 51 Metro (node),2026-01-04,1,5129,1949,2154,153,359,514,287,40.77,25,0,0
Noida,Sector 51 Metro (node),2026-01-04,2,6224,2365,2614,186,435,624,348,36.66,31,0,0
Noida,Sector 51 Metro (node),2026-01-04,3,5093,1935,2139,152,356,511,285,40.9,25,0,0
Noida,Sector 51 Metro (node),2026-01-04,4,5266,2001,2211,157,368,529,294,40.25,26,0,0
Noida,Sector 51 Metro (node),2026-01-04,5,4312,1638,1811,129,301,433,241,43.83,21,0,0
Noida,Sector 51 Metro (node),2026-01-04,6,4892,1858,2054,146,342,492,273,41.66,24,0,0
Noida,Sector 51 Metro (node),2026-01-04,7,9977,3791,4190,299,698,999,558,22.59,49,0,0
Noida,Sector 51 Metro (node),2026-01-04,8,10428,3962,4379,312,729,1046,583,20.89,52,0,0
Noida,Sector 51 Metro (node),2026-01-04,9,12864,4888,5402,385,900,1289,720,11.76,64,0,0
Noida,Sector 51 Metro (node),2026-01-04,10,4860,1846,2041,145,340,488,272,41.78,24,0,0
Noida,Sector 51 Metro (node),2026-01-04,11,9158,3480,3846,274,641,917,512,25.66,45,0,0
Noida,Sector 51 Metro (node),2026-01-04,12,6591,2504,2768,197,461,661,369,35.28,32,0,0
Noida,Sector 51 Metro (node),2026-01-04,13,6221,2363,2612,186,435,625,348,36.67,31,0,0
Noida,Sector 51 Metro (node),2026-01-04,14,4969,1888,2086,149,347,499,278,41.37,24,0,0
Noida,Sector 51 Metro (node),2026-01-04,15,6840,2599,2872,205,478,686,382,34.35,34,0,0
Noida,Sector 51 Metro (node),2026-01-04,16,5309,2017,2229,159,371,533,297,40.09,26,0,0
Noida,Sector 51 Metro (node),2026-01-04,17,11746,4463,4933,352,822,1176,657,15.95,58,0,0
Noida,Sector 51 Metro (node),2026-01-04,18,14672,5575,6162,440,1027,1468,821,4.98,73,0,0
Noida,Sector 51 Metro (node),2026-01-04,19,11484,4363,4823,344,803,1151,643,16.93,57,0,0
Noida,Sector 51 Metro (node),2026-01-04,20,7379,2804,3099,221,516,739,413,32.33,36,0,0
Noida,Sector 51 Metro (node),2026-01-04,21,5156,1959,2165,154,360,518,288,40.67,25,0,0
Noida,Sector 51 Metro (node),2026-01-04,22,5958,2264,2502,178,417,597,333,37.66,29,0,0
Noida,Sector 51 Metro (node),2026-01-04,23,8124,3087,3412,243,568,814,454,29.53,40,0,0
Noida,Sector 51 Metro (node),2026-01-05,0,5247,1993,2203,157,367,527,293,40.32,26,0,0
Noida,Sector 51 Metro (node),2026-01-05,1,8174,3106,3433,245,572,818,457,29.35,40,0,0
Noida,Sector 51 Metro (node),2026-01-05,2,6849,2602,2876,205,479,687,383,34.32,34,0,0
Noida,Sector 51 Metro (node),2026-01-05,3,5325,2023,2236,159,372,535,298,40.03,26,0,0
Noida,Sector 51 Metro (node),2026-01-05,4,6758,2568,2838,202,473,677,378,34.66,33,0,0
Noida,Sector 51 Metro (node),2026-01-05,5,7167,2723,3010,215,501,718,401,33.12,35,0,0
Noida,Sector 51 Metro (node),2026-01-05,6,6746,2563,2833,202,472,676,377,34.7,33,0,0
Noida,Sector 51 Metro (node),2026-01-05,7,9715,3691,4080,291,680,973,543,23.57,48,0,0
Noida,Sector 51 Metro (node),2026-01-05,8,10727,4076,4505,321,750,1075,600,19.77,53,0,0
Noida,Sector 51 Metro (node),2026-01-05,9,11302,4294,4746,339,791,1132,632,17.62,56,0,0
Noida,Sector 51 Metro (node),2026-01-05,10,5910,2245,2482,177,413,593,330,37.84,29,0,0
Noida,Sector 51 Metro (node),2026-01-05,11,6744,2562,2832,202,472,676,377,34.71,33,0,0
Noida,Sector 51 Metro (node),2026-01-05,12,6213,2360,2609,186,434,624,347,36.7,31,0,0
Noida,Sector 51 Metro (node),2026-01-05,13,4397,1670,1846,131,307,443,246,43.51,21,0,0
Noida,Sector 51 Metro (node),2026-01-05,14,6456,2453,2711,193,451,648,361,35.79,32,0,0
Noida,Sector 51 Metro (node),2026-01-05,15,6732,2558,2827,201,471,675,376,34.76,33,0,0
Noida,Sector 51 Metro (node),2026-01-05,16,6671,2534,2801,200,466,670,373,34.98,33,0,0
Noida,Sector 51 Metro (node),2026-01-05,17,12896,4900,5416,386,902,1292,722,11.64,64,0,0
Noida,Sector 51 Metro (node),2026-01-05,18,12600,4788,5292,378,882,1260,705,12.75,63,0,0
Noida,Sector 51 Metro (node),2026-01-05,19,12151,4617,5103,364,850,1217,680,14.43,60,0,0
Noida,Sector 51 Metro (node),2026-01-05,20,5915,2247,2484,177,414,593,331,37.82,29,0,0
Noida,Sector 51 Metro (node),2026-01-05,21,4006,1522,1682,120,280,402,224,44.98,20,0,0
Noida,Sector 51 Metro (node),2026-01-05,22,6515,2475,2736,195,456,653,364,35.57,32,0,0
Noida,Sector 51 Metro (node),2026-01-05,23,6249,2374,2624,187,437,627,349,36.57,31,0,0
Noida,Sector 51 Metro (node),2026-01-06,0,6325,2403,2656,189,442,635,354,36.28,31,0,0
Noida,Sector 51 Metro (node),2026-01-06,1,4467,1697,1876,134,312,448,250,43.25,22,0,0
Noida,Sector 51 Metro (node),2026-01-06,2,4702,1786,1974,141,329,472,263,42.37,23,0,0
Noida,Sector 51 Metro (node),2026-01-06,3,7263,2759,3050,217,508,729,406,32.76,36,0,0
Noida,Sector 51 Metro (node),2026-01-06,4,5952,2261,2499,178,416,598,333,37.68,29,0,0
Noida,Sector 51 Metro (node),2026-01-06,5,6817,2590,2863,204,477,683,381,34.44,34,0,0
Noida,Sector 51 Metro (node),2026-01-06,6,6033,2292,2533,180,422,606,337,37.38,30,0,0
Noida,Sector 51 Metro (node),2026-01-06,7,11635,4421,4886,349,814,1165,651,16.37,58,0,0
Noida,Sector 51 Metro (node),2026-01-06,8,12725,4835,5344,381,890,1275,712,12.28,63,0,0
Noida,Sector 51 Metro (node),2026-01-06,9,10980,4172,4611,329,768,1100,614,18.82,54,0,0
Noida,Sector 51 Metro (node),2026-01-06,10,6115,2323,2568,183,428,613,342,37.07,30,0,0
Noida,Sector 51 Metro (node),2026-01-06,11,5445,2069,2286,163,381,546,304,39.58,27,0,0
Noida,Sector 51 Metro (node),2026-01-06,12,5478,2081,2300,164,383,550,306,39.46,27,0,0
Noida,Sector 51 Metro (node),2026-01-06,13,5628,2138,2363,168,393,566,315,38.89,28,0,0
Noida,Sector 51 Metro (node),2026-01-06,14,6266,2381,2631,187,438,629,350,36.5,31,0,0
Noida,Sector 51 Metro (node),2026-01-06,15,5425,2061,2278,162,379,545,303,39.66,27,0,0
Noida,Sector 51 Metro (node),2026-01-06,16,7506,2852,3152,225,525,752,420,31.85,37,0,0
Noida,Sector 51 Metro (node),2026-01-06,17,10526,3999,4420,315,736,1056,589,20.53,52,0,0
Noida,Sector 51 Metro (node),2026-01-06,18,11375,4322,4777,341,796,1139,636,17.34,56,0,0
Noida,Sector 51 Metro (node),2026-01-06,19,11072,4207,4650,332,775,1108,619,18.48,55,0,0
Noida,Sector 51 Metro (node),2026-01-06,20,7736,2939,3249,232,541,775,433,30.99,38,0,0
Noida,Sector 51 Metro (node),2026-01-06,21,6235,2369,2618,187,436,625,349,36.62,31,0,0
Noida,Sector 51 Metro (node),2026-01-06,22,7238,2750,3039,217,506,726,405,32.86,36,0,0
Noida,Sector 51 Metro (node),2026-01-06,23,4217,1602,1771,126,295,423,236,44.19,21,0,0
Noida,Sector 51 Metro (node),2026-01-07,0,6320,2401,2654,189,442,634,353,36.3,31,0,0
Noida,Sector 51 Metro (node),2026-01-07,1,7067,2685,2968,212,494,708,395,33.5,35,0,0
Noida,Sector 51 Metro (node),2026-01-07,2,6098,2317,2561,182,426,612,341,37.13,30,0,0
Noida,Sector 51 Metro (node),2026-01-07,3,7278,2765,3056,218,509,730,407,32.71,36,0,0
Noida,Sector 51 Metro (node),2026-01-07,4,5379,2044,2259,161,376,539,301,39.83,26,0,0
Noida,Sector 51 Metro (node),2026-01-07,5,7691,2922,3230,230,538,771,430,31.16,38,0,0
Noida,Sector 51 Metro (node),2026-01-07,6,8758,3328,3678,262,613,877,490,27.16,43,0,0
Noida,Sector 51 Metro (node),2026-01-07,7,11164,4242,4688,334,781,1119,625,18.14,55,0,0
Noida,Sector 51 Metro (node),2026-01-07,8,11065,4204,4647,331,774,1109,619,18.51,55,0,0
Noida,Sector 51 Metro (node),2026-01-07,9,13344,5070,5604,400,934,1336,747,9.96,66,0,0
Noida,Sector 51 Metro (node),2026-01-07,10,7895,3000,3315,236,552,792,442,30.39,39,0,0
Noida,Sector 51 Metro (node),2026-01-07,11,5372,2041,2256,161,376,538,300,39.86,26,0,0
Noida,Sector 51 Metro (node),2026-01-07,12,5495,2088,2307,164,384,552,307,39.39,27,0,0
Noida,Sector 51 Metro (node),2026-01-07,13,5661,2151,2377,169,396,568,316,38.77,28,0,0
Noida,Sector 51 Metro (node),2026-01-07,14,4386,1666,1842,131,307,440,245,43.55,21,0,0
Noida,Sector 51 Metro (node),2026-01-07,15,4897,1860,2056,146,342,493,274,41.64,24,0,0
Noida,Sector 51 Metro (node),2026-01-07,16,4795,1822,2013,143,335,482,268,42.02,23,0,0
Noida,Sector 51 Metro (node),2026-01-07,17,10678,4057,4484,320,747,1070,597,19.96,53,0,0
Noida,Sector 51 Metro (node),2026-01-07,18,11558,4392,4854,346,809,1157,647,16.66,57,0,0
Noida,Sector 51 Metro (node),2026-01-07,19,11881,4514,4990,356,831,1190,665,15.45,59,0,0
Noida,Sector 51 Metro (node),2026-01-07,20,7860,2986,3301,235,550,788,440,30.53,39,0,0
Noida,Sector 51 Metro (node),2026-01-07,21,4801,1824,2016,144,336,481,268,42.0,24,0,0
Noida,Sector 51 Metro (node),2026-01-07,22,7181,2728,3016,215,502,720,402,33.07,35,0,0
Noida,Sector 51 Metro (node),2026-01-07,23,5743,2182,2412,172,402,575,321,38.46,28,0,0
