City,Route,Date,Hour,Vehicles_Total,Cars,Two_Wheelers,Buses,Trucks,Auto_Rickshaws,EVs,Average_Speed_kmph,Congestion_pct,Weather_Flag,Festival_Flag
Delhi,Ring Road,2026-01-05,10,16108,5930,6821,445,1238,1674,938,37.5,30,0,0
Delhi,Ring Road,2026-01-05,11,15767,5805,6940,368,944,1710,1209,37.92,29,0,0
Delhi,Ring Road,2026-01-05,12,12474,4038,5815,427,1019,1175,742,40.83,22,0,0
Delhi,Ring Road,2026-01-05,13,12282,4862,5274,339,782,1025,886,41.67,20,0,0
Delhi,Ring Road,2026-01-05,14,11951,4341,5414,299,568,1329,714,40.0,24,0,0
Delhi,Ring Road,2026-01-05,15,9896,3183,4838,342,712,821,609,41.67,20,0,0
Delhi,Ring Road,2026-01-05,16,13125,4941,5644,268,1040,1232,752,43.33,16,0,0
Delhi,Ring Road,2026-01-05,17,24488,8338,11505,905,1337,2403,1339,31.67,44,0,0
Delhi,Ring Road,2026-01-05,18,27722,8169,13141,931,2234,3247,1968,32.5,42,0,0
Delhi,Ring Road,2026-01-05,19,27101,8226,13470,876,1801,2728,1811,31.67,44,0,0
Delhi,Ring Road,2026-01-05,20,11909,3992,5673,309,966,969,838,40.83,22,0,0
Delhi,Ring Road,2026-01-05,21,10276,3905,4349,254,662,1106,725,43.33,16,0,0
Delhi,Ring Road,2026-01-05,22,3209,1190,1458,103,210,248,190,46.67,8,0,0
Delhi,Ring Road,2026-01-05,23,3630,1284,1710,78,280,278,228,47.08,7,0,0
Delhi,Ring Road,2026-01-06,0,4284,1391,2053,110,285,445,264,43.33,16,0,0
Delhi,Ring Road,2026-01-06,1,3550,1272,1598,110,269,301,214,47.92,5,0,0
Delhi,Ring Road,2026-01-06,2,3639,1250,1627,132,240,390,199,47.92,5,0,0
Delhi,Ring Road,2026-01-06,3,3744,1285,1791,112,206,350,273,46.25,9,0,0
Delhi,Ring Road,2026-01-06,4,3662,1265,1631,96,278,392,246,47.92,5,0,0
Delhi,Ring Road,2026-01-06,5,9612,3184,4580,244,730,874,703,42.08,19,0,0
Delhi,Ring Road,2026-01-06,6,20566,7979,8447,647,1369,2124,1022,34.58,37,0,0
Delhi,Ring Road,2026-01-06,7,21203,6838,9199,799,1431,2936,1197,38.33,28,0,0
Delhi,Ring Road,2026-01-06,8,20951,6948,9800,548,1441,2214,1527,32.08,43,0,0
Delhi,Ring Road,2026-01-06,9,23147,8491,10317,787,1518,2034,1569,33.75,39,0,0
Delhi,Ring Road,2026-01-06,10,13011,4485,5585,332,1031,1578,620,42.92,17,0,0
Delhi,Ring Road,2026-01-06,11,10633,3925,4862,257,686,903,721,42.5,18,0,0
Delhi,Ring Road,2026-01-06,12,11838,3830,5227,329,996,1456,607,40.0,24,0,0
Delhi,Ring Road,2026-01-06,13,14222,5502,6104,554,863,1199,1047,39.17,26,0,0
Delhi,Ring Road,2026-01-06,14,13818,4764,6061,308,1060,1625,841,40.42,23,0,0
Delhi,Ring Road,2026-01-06,15,10579,3746,4749,303,829,952,728,44.58,13,0,0
Delhi,Ring Road,2026-01-06,16,12924,4543,5664,358,875,1484,772,44.17,14,0,0
Delhi,Ring Road,2026-01-06,17,30317,9376,14805,1008,1957,3171,2006,28.75,51,0,0
Delhi,Ring Road,2026-01-06,18,22698,7849,10448,629,1687,2085,1589,30.83,46,0,0
Delhi,Ring Road,2026-01-06,19,23311,8180,10246,725,1586,2574,1563,35.83,34,0,0
Delhi,Ring Road,2026-01-06,20,14311,4651,6777,429,1092,1362,1037,35.0,36,0,0
Delhi,Ring Road,2026-01-06,21,11738,4224,4805,395,796,1518,601,40.42,23,0,0
Delhi,Ring Road,2026-01-06,22,3205,1173,1436,75,185,336,199,47.92,5,0,0
Delhi,Ring Road,2026-01-06,23,3466,1259,1413,96,234,464,180,45.83,10,0,0
Delhi,Ring Road,2026-01-07,0,3341,1198,1415,102,243,383,200,47.92,5,0,0
Delhi,Ring Road,2026-01-07,1,3007,1280,1241,106,165,215,214,47.08,7,0,0
Delhi,Ring Road,2026-01-07,2,3683,1347,1721,123,276,216,238,47.92,5,0,0
Delhi,Ring Road,2026-01-07,3,3529,1140,1703,90,250,346,239,46.25,9,0,0
Delhi,Ring Road,2026-01-07,4,4309,1630,1862,114,338,365,265,47.5,6,0,0
Delhi,Ring Road,2026-01-07,5,14478,4724,7216,457,950,1131,929,40.42,23,0,0
Delhi,Ring Road,2026-01-07,6,24544,7421,11132,653,1929,3409,1190,36.25,33,0,0
Delhi,Ring Road,2026-01-07,7,29623,9975,14217,1006,1344,3081,2015,26.67,56,0,0
Delhi,Ring Road,2026-01-07,8,21249,7140,10028,693,1353,2035,1202,33.33,40,0,0
Delhi,Ring Road,2026-01-07,9,26684,9533,12026,618,1819,2688,2290,33.33,40,0,0
Delhi,Ring Road,2026-01-07,10,15236,5159,6907,558,1061,1551,959,36.67,32,0,0
Delhi,Ring Road,2026-01-07,11,14665,4888,6790,456,976,1555,1079,40.42,23,0,0
Delhi,Ring Road,2026-01-07,12,12895,4774,5744,239,813,1325,968,42.08,19,0,0
Delhi,Ring Road,2026-01-07,13,10042,3378,4784,246,651,983,604,47.5,6,0,0
Delhi,Ring Road,2026-01-07,14,14353,5052,6675,332,929,1365,1008,38.33,28,0,0
Delhi,Ring Road,2026-01-07,15,11818,4108,5111,421,870,1308,745,38.75,27,0,0
Delhi,Ring Road,2026-01-07,16,13597,5301,5735,453,886,1222,916,39.58,25,0,0
Delhi,Ring Road,2026-01-07,17,25649,9467,10844,835,1698,2805,1415,30.83,46,0,0
Delhi,Ring Road,2026-01-07,18,30495,10550,14415,869,1921,2740,1905,31.25,45,0,0
Delhi,Ring Road,2026-01-07,19,25104,7842,11592,914,1825,2931,1427,30.42,47,0,0
Delhi,Ring Road,2026-01-07,20,11262,3980,5342,367,653,920,801,44.17,14,0,0
Delhi,Ring Road,2026-01-07,21,13680,5155,5616,327,1037,1545,787,39.17,26,0,0
Delhi,Ring Road,2026-01-07,22,3564,1244,1688,79,286,267,237,47.92,5,0,0
Delhi,Ring Road,2026-01-07,23,3738,1278,1657,127,276,400,249,47.92,5,0,0
Noida,DND Flyway,2026-01-01,0,3141,1020,1496,92,222,311,159,62.42,13,0,1
Noida,DND Flyway,2026-01-01,1,3255,1186,1321,118,238,392,201,63.58,11,0,1
Noida,DND Flyway,2026-01-01,2,2966,988,1343,84,185,366,121,62.42,13,0,1
Noida,DND Flyway,2026-01-01,3,3054,1122,1268,61,237,366,129,66.5,6,0,1
Noida,DND Flyway,2026-01-01,4,3555,1154,1577,136,325,363,191,61.83,14,0,1
Noida,DND Flyway,2026-01-01,5,9838,3736,4205,371,730,796,634,60.08,17,0,1
Noida,DND Flyway,2026-01-01,6,15203,5611,6512,485,1049,1546,733,50.17,34,0,1
Noida,DND Flyway,2026-01-01,7,14041,5055,6241,343,1045,1357,876,48.42,37,0,1
Noida,DND Flyway,2026-01-01,8,19033,6770,8671,540,1401,1651,752,45.5,42,0,1
Noida,DND Flyway,2026-01-01,9,21682,8023,9066,571,1544,2478,1020,42.58,47,0,1
Noida,DND Flyway,2026-01-01,10,10132,3661,4729,280,727,735,462,58.92,19,0,1
Noida,DND Flyway,2026-01-01,11,10468,3685,4686,343,833,921,402,60.67,16,0,1
Noida,DND Flyway,2026-01-01,12,10168,3466,4660,249,694,1099,536,59.5,18,0,1
Noida,DND Flyway,2026-01-01,13,10265,3824,4625,282,830,704,477,57.17,22,0,1
Noida,DND Flyway,2026-01-01,14,11038,3790,5581,263,726,678,555,59.5,18,0,1
Noida,DND Flyway,2026-01-01,15,11987,4205,5261,325,1060,1136,741,53.08,29,0,1
Noida,DND Flyway,2026-01-01,16,11424,4024,5127,226,747,1300,545,60.67,16,0,1
Noida,DND Flyway,2026-01-01,17,20748,7372,9535,565,1513,1763,726,47.83,38,0,1
Noida,DND Flyway,2026-01-01,18,24796,8214,10589,683,2134,3176,1545,40.83,50,0,1
Noida,DND Flyway,2026-01-01,19,21621,8760,8987,537,1603,1734,960,46.67,40,0,1
Noida,DND Flyway,2026-01-01,20,10012,3461,4501,355,612,1083,575,59.5,18,0,1
Noida,DND Flyway,2026-01-01,21,9870,3679,4230,296,618,1047,387,56.58,23,0,1
Noida,DND Flyway,2026-01-01,22,3022,990,1344,78,230,380,125,65.33,8,0,1
Noida,DND Flyway,2026-01-01,23,2159,790,978,58,137,196,111,67.08,5,0,1
Noida,DND Flyway,2026-01-02,0,2106,791,922,77,101,215,94,63.58,11,0,0
Noida,DND Flyway,2026-01-02,1,2747,957,1246,52,210,282,143,55.42,25,0,0
Noida,DND Flyway,2026-01-02,2,2160,712,1046,66,145,191,95,66.5,6,0,0
Noida,DND Flyway,2026-01-02,3,2357,776,1086,56,151,288,102,66.5,6,0,0
Noida,DND Flyway,2026-01-02,4,2628,915,1167,97,169,280,127,63.58,11,0,0
Noida,DND Flyway,2026-01-02,5,9870,3323,4561,287,685,1014,464,57.75,21,0,0
Noida,DND Flyway,2026-01-02,6,18840,6662,8495,491,1082,2110,1042,43.17,46,0,0
Noida,DND Flyway,2026-01-02,7,18698,5967,8790,556,1586,1799,980,47.83,38,0,0
Noida,DND Flyway,2026-01-02,8,20944,8038,9474,343,1553,1536,1262,42.58,47,0,0
Noida,DND Flyway,2026-01-02,9,21289,6643,10239,800,1639,1968,1205,47.83,38,0,0
Noida,DND Flyway,2026-01-02,10,9732,3360,4342,249,827,954,489,60.08,17,0,0
Noida,DND Flyway,2026-01-02,11,8440,2529,3960,256,487,1208,448,59.5,18,0,0
Noida,DND Flyway,2026-01-02,12,12439,4467,5178,378,886,1530,649,54.25,27,0,0
Noida,DND Flyway,2026-01-02,13,8656,2983,3628,262,506,1277,497,57.75,21,0,0
Noida,DND Flyway,2026-01-02,14,10893,3712,5124,351,838,868,560,57.75,21,0,0
Noida,DND Flyway,2026-01-02,15,8327,2959,3718,346,662,642,433,64.75,9,0,0
Noida,DND Flyway,2026-01-02,16,12204,4465,5606,471,735,927,545,52.5,30,0,0
Noida,DND Flyway,2026-01-02,17,17075,6334,6872,617,1544,1708,738,46.08,41,0,0
Noida,DND Flyway,2026-01-02,18,16195,5808,7157,526,1060,1644,455,52.5,30,0,0
Noida,DND Flyway,2026-01-02,19,22016,7947,9501,728,1504,2336,879,44.33,44,0,0
Noida,DND Flyway,2026-01-02,20,11591,4037,5522,378,937,717,684,57.17,22,0,0
Noida,DND Flyway,2026-01-02,21,11351,3604,5671,309,783,984,717,58.92,19,0,0
Noida,DND Flyway,2026-01-02,22,2688,875,1271,78,204,260,127,67.08,5,0,0
Noida,DND Flyway,2026-01-02,23,2357,880,1004,66,158,249,89,62.42,13,0,0
Noida,DND Flyway,2026-01-03,0,2656,826,1256,98,196,280,130,67.08,5,0,0
Noida,DND Flyway,2026-01-03,1,2966,914,1427,77,214,334,139,63.0,12,0,0
Noida,DND Flyway,2026-01-03,2,1986,610,939,70,143,224,80,64.17,10,0,0
Noida,DND Flyway,2026-01-03,3,2916,983,1328,93,179,333,177,63.58,11,0,0
Noida,DND Flyway,2026-01-03,4,2365,781,1157,83,187,157,94,67.08,5,0,0
Noida,DND Flyway,2026-01-03,5,9368,3531,4039,305,664,829,534,54.25,27,0,0
Noida,DND Flyway,2026-01-03,6,13428,4859,5750,376,914,1529,434,50.17,34,0,0
Noida,DND Flyway,2026-01-03,7,18303,6374,8031,547,967,2384,870,46.67,40,0,0
Noida,DND Flyway,2026-01-03,8,20215,7765,8941,611,1673,1225,986,47.25,39,0,0
Noida,DND Flyway,2026-01-03,9,19085,6467,9129,520,1355,1614,1067,48.42,37,0,0
Noida,DND Flyway,2026-01-03,10,6330,2149,2957,147,388,689,374,61.83,14,0,0
Noida,DND Flyway,2026-01-03,11,9013,3190,4400,252,555,616,426,58.92,19,0,0
Noida,DND Flyway,2026-01-03,12,9608,3204,4358,329,566,1151,378,60.67,16,0,0
Noida,DND Flyway,2026-01-03,13,8009,2929,3359,252,616,853,308,61.25,15,0,0
Noida,DND Flyway,2026-01-03,14,8810,2625,4095,288,660,1142,376,57.75,21,0,0
Noida,DND Flyway,2026-01-03,15,12381,4202,5966,285,1066,862,572,54.25,27,0,0
Noida,DND Flyway,2026-01-03,16,9936,3534,4585,361,599,857,424,56.0,24,0,0
Noida,DND Flyway,2026-01-03,17,25449,8998,10820,563,2023,3045,1335,34.42,61,0,0
Noida,DND Flyway,2026-01-03,18,18403,6219,8235,637,1128,2184,1065,46.08,41,0,0
Noida,DND Flyway,2026-01-03,19,23749,8045,10419,898,1928,2459,1031,47.25,39,0,0
Noida,DND Flyway,2026-01-03,20,10353,3210,5227,319,825,772,522,54.83,26,0,0
Noida,DND Flyway,2026-01-03,21,11899,3383,6046,398,770,1302,607,57.75,21,0,0
Noida,DND Flyway,2026-01-03,22,2663,989,1059,85,205,325,130,66.5,6,0,0
Noida,DND Flyway,2026-01-03,23,2318,876,974,85,154,229,94,64.17,10,0,0
Noida,DND Flyway,2026-01-04,0,2799,867,1361,75,194,302,129,67.08,5,0,0
Noida,DND Flyway,2026-01-04,1,2868,911,1332,104,231,290,136,65.33,8,0,0
Noida,DND Flyway,2026-01-04,2,2324,695,1097,84,132,316,102,67.08,5,0,0
Noida,DND Flyway,2026-01-04,3,2397,904,1016,40,191,246,92,67.08,5,0,0
Noida,DND Flyway,2026-01-04,4,3114,1059,1416,120,246,273,154,67.08,5,0,0
Noida,DND Flyway,2026-01-04,5,11003,3773,4968,328,903,1031,421,55.42,25,0,0
Noida,DND Flyway,2026-01-04,6,17824,6427,7950,608,1316,1523,1024,42.0,48,0,0
Noida,DND Flyway,2026-01-04,7,18572,5945,8282,613,1587,2145,853,49.58,35,0,0
Noida,DND Flyway,2026-01-04,8,15766,5550,6986,328,1263,1639,928,54.83,26,0,0
Noida,DND Flyway,2026-01-04,9,15170,5420,6614,579,1144,1413,599,48.42,37,0,0
Noida,DND Flyway,2026-01-04,10,8594,2789,4074,310,627,794,376,60.67,16,0,0
Noida,DND Flyway,2026-01-04,11,10220,3604,4908,317,768,623,550,60.67,16,0,0
Noida,DND Flyway,2026-01-04,12,8375,2694,3633,211,572,1265,346,59.5,18,0,0
Noida,DND Flyway,2026-01-04,13,10188,3385,4420,234,823,1326,337,60.67,16,0,0
Noida,DND Flyway,2026-01-04,14,9393,3337,3847,241,837,1131,446,56.0,24,0,0
Noida,DND Flyway,2026-01-04,15,11010,3693,4914,345,892,1166,381,59.5,18,0,0
Noida,DND Flyway,2026-01-04,16,9635,3634,3976,205,667,1153,629,59.5,18,0,0
Noida,DND Flyway,2026-01-04,17,24323,8867,11638,735,1853,1230,1370,40.25,51,0,0
Noida,DND Flyway,2026-01-04,18,22355,7072,10967,600,1928,1788,983,43.75,45,0,0
Noida,DND Flyway,2026-01-04,19,25285,8221,12052,722,1689,2601,1303,38.5,54,0,0
Noida,DND Flyway,2026-01-04,20,9349,3116,4199,322,649,1063,473,54.83,26,0,0
Noida,DND Flyway,2026-01-04,21,12626,5029,5376,414,911,896,490,54.25,27,0,0
Noida,DND Flyway,2026-01-04,22,2637,955,1164,102,208,208,125,67.08,5,0,0
Noida,DND Flyway,2026-01-04,23,2471,869,1133,61,178,230,61,61.25,15,0,0
Noida,DND Flyway,2026-01-05,0,3257,1099,1376,76,273,433,152,63.58,11,0,0
Noida,DND Flyway,2026-01-05,1,2940,1057,1283,96,205,299,138,67.08,5,0,0
Noida,DND Flyway,2026-01-05,2,2899,1049,1335,75,255,185,171,63.0,12,0,0
Noida,DND Flyway,2026-01-05,3,2776,1057,1159,93,187,280,167,64.75,9,0,0
Noida,DND Flyway,2026-01-05,4,2559,931,1100,79,205,244,132,61.25,15,0,0
Noida,DND Flyway,2026-01-05,5,11857,4124,5369,338,979,1047,574,56.0,24,0,0
Noida,DND Flyway,2026-01-05,6,14886,5563,6323,459,1160,1381,858,54.83,26,0,0
Noida,DND Flyway,2026-01-05,7,24301,9156,10027,817,1565,2736,1396,47.25,39,0,0
Noida,DND Flyway,2026-01-05,8,21376,7842,9165,932,1568,1869,987,38.5,54,0,0
Noida,DND Flyway,2026-01-05,9,15729,6231,6603,620,1088,1187,1039,46.67,40,0,0
Noida,DND Flyway,2026-01-05,10,11679,4048,4943,339,851,1498,619,59.5,18,0,0
Noida,DND Flyway,2026-01-05,11,12584,4548,5637,458,723,1218,557,59.5,18,0,0
Noida,DND Flyway,2026-01-05,12,11248,3223,5744,326,835,1120,528,60.67,16,0,0
Noida,DND Flyway,2026-01-05,13,11101,3400,5111,430,952,1208,530,53.67,28,0,0
Noida,DND Flyway,2026-01-05,14,11091,3666,5128,393,787,1117,416,56.0,24,0,0
Noida,DND Flyway,2026-01-05,15,9721,3168,4193,240,888,1232,583,61.83,14,0,0
Noida,DND Flyway,2026-01-05,16,10893,3813,4764,294,955,1067,606,55.42,25,0,0
Noida,DND Flyway,2026-01-05,17,26651,10237,10708,943,1591,3172,1327,38.5,54,0,0
Noida,DND Flyway,2026-01-05,18,18816,7503,7812,547,1419,1535,799,44.33,44,0,0
Noida,DND Flyway,2026-01-05,19,17498,6172,7693,537,1199,1897,928,46.67,40,0,0
Noida,DND Flyway,2026-01-05,20,9522,3584,4101,320,523,994,309,58.33,20,0,0
Noida,DND Flyway,2026-01-05,21,13260,4672,6061,486,785,1256,708,56.0,24,0,0
Noida,DND Flyway,2026-01-05,22,2799,976,1271,84,179,289,132,65.33,8,0,0
Noida,DND Flyway,2026-01-05,23,2707,928,1289,86,179,225,139,66.5,6,0,0
Noida,DND Flyway,2026-01-06,0,3151,1153,1391,104,237,266,156,65.33,8,0,0
Noida,DND Flyway,2026-01-06,1,2883,1094,1194,127,205,263,146,65.92,7,0,0
Noida,DND Flyway,2026-01-06,2,3291,1234,1367,109,227,354,183,63.58,11,0,0
Noida,DND Flyway,2026-01-06,3,2485,847,1156,74,172,236,144,67.08,5,0,0
Noida,DND Flyway,2026-01-06,4,2493,896,1105,91,192,209,170,66.5,6,0,0
Noida,DND Flyway,2026-01-06,5,12453,4345,5288,406,976,1438,662,56.0,24,0,0
Noida,DND Flyway,2026-01-06,6,14754,5180,6304,396,1105,1769,584,54.83,26,0,0
Noida,DND Flyway,2026-01-06,7,19820,6590,9054,725,1464,1987,714,50.17,34,0,0
Noida,DND Flyway,2026-01-06,8,20839,7591,7704,583,2044,2917,890,45.5,42,0,0
Noida,DND Flyway,2026-01-06,9,22569,6800,11327,476,1442,2524,1178,39.67,52,0,0
Noida,DND Flyway,2026-01-06,10,9246,3716,3763,256,493,1018,508,59.5,18,0,0
Noida,DND Flyway,2026-01-06,11,10206,3527,4634,242,654,1149,516,57.17,22,0,0
Noida,DND Flyway,2026-01-06,12,9510,2959,4621,321,876,733,410,57.75,21,0,0
Noida,DND Flyway,2026-01-06,13,12423,4099,5435,251,884,1754,598,55.42,25,0,0
Noida,DND Flyway,2026-01-06,14,11217,3719,5137,390,825,1146,445,53.08,29,0,0
Noida,DND Flyway,2026-01-06,15,11662,4486,5116,325,734,1001,406,54.83,26,0,0
Noida,DND Flyway,2026-01-06,16,8427,2717,3901,279,647,883,328,63.58,11,0,0
Noida,DND Flyway,2026-01-06,17,22043,7796,9401,555,1557,2734,1133,44.92,43,0,0
Noida,DND Flyway,2026-01-06,18,21523,7584,9588,614,1480,2257,860,47.25,39,0,0
Noida,DND Flyway,2026-01-06,19,17401,5945,7623,584,1158,2091,819,54.83,26,0,0
Noida,DND Flyway,2026-01-06,20,11649,3767,5581,378,723,1200,443,61.25,15,0,0
Noida,DND Flyway,2026-01-06,21,10303,3555,4693,253,694,1108,491,57.17,22,0,0
Noida,DND Flyway,2026-01-06,22,2649,814,1255,84,212,284,120,67.08,5,0,0
Noida,DND Flyway,2026-01-06,23,3238,1098,1394,96,282,368,125,67.08,5,0,0
Noida,DND Flyway,2026-01-07,0,2668,979,1106,60,222,301,148,67.08,5,0,0
Noida,DND Flyway,2026-01-07,1,2829,1012,1232,98,251,236,126,67.08,5,0,0
Noida,DND Flyway,2026-01-07,2,2398,808,1151,71,161,207,117,67.08,5,0,0
Noida,DND Flyway,2026-01-07,3,2751,973,1158,103,193,324,98,66.5,6,0,0
Noida,DND Flyway,2026-01-07,4,2500,859,1064,94,208,275,86,67.08,5,0,0
Noida,DND Flyway,2026-01-07,5,11191,3451,5332,299,812,1297,334,57.17,22,0,0
Noida,DND Flyway,2026-01-07,6,16112,5956,7638,529,996,993,762,47.83,38,0,0
Noida,DND Flyway,2026-01-07,7,23531,8307,10789,730,1475,2230,1464,44.33,44,0,0
Noida,DND Flyway,2026-01-07,8,24066,9249,10449,545,1800,2023,903,40.25,51,0,0
Noida,DND Flyway,2026-01-07,9,22602,7340,10218,711,1663,2670,1220,43.17,46,0,0
Noida,DND Flyway,2026-01-07,10,13205,4581,6161,296,909,1258,748,53.08,29,0,0
Noida,DND Flyway,2026-01-07,11,9272,3247,3992,330,692,1011,439,57.75,21,0,0
Noida,DND Flyway,2026-01-07,12,12420,4329,5228,333,941,1589,516,62.42,13,0,0
Noida,DND Flyway,2026-01-07,13,10266,3695,4818,324,678,751,555,60.08,17,0,0
Noida,DND Flyway,2026-01-07,14,13632,4575,6426,371,950,1310,783,53.08,29,0,0
Noida,DND Flyway,2026-01-07,15,9852,3257,4695,314,592,994,502,63.58,11,0,0
Noida,DND Flyway,2026-01-07,16,13412,4417,6386,320,960,1329,687,53.67,28,0,0
Noida,DND Flyway,2026-01-07,17,22148,7379,9920,498,1681,2670,1583,46.67,40,0,0
Noida,DND Flyway,2026-01-07,18,21489,8248,8719,613,2008,1901,731,45.5,42,0,0
Noida,DND Flyway,2026-01-07,19,15929,4915,8063,514,840,1597,992,50.17,34,0,0
Noida,DND Flyway,2026-01-07,20,9681,3393,4347,313,545,1083,255,60.08,17,0,0
Noida,DND Flyway,2026-01-07,21,10166,3541,4736,232,607,1050,490,59.5,18,0,0
Noida,DND Flyway,2026-01-07,22,2712,909,1280,80,249,194,91,64.75,9,0,0
Noida,DND Flyway,2026-01-07,23,2646,866,1168,76,228,308,140,67.08,5,0,0
Noida,Noida Expressway,2026-01-01,0,2812,1022,1145,109,236,300,130,67.08,5,0,1
Noida,Noida Expressway,2026-01-01,1,3345,1032,1619,108,272,314,178,58.33,20,0,1
Noida,Noida Expressway,2026-01-01,2,3224,1058,1490,100,241,335,127,66.5,6,0,1
Noida,Noida Expressway,2026-01-01,3,3837,1379,1687,105,282,384,155,65.33,8,0,1
Noida,Noida Expressway,2026-01-01,4,2876,1025,1243,91,168,349,149,67.08,5,0,1
Noida,Noida Expressway,2026-01-01,5,9981,3578,4737,325,705,636,467,60.67,16,0,1
Noida,Noida Expressway,2026-01-01,6,19318,7520,8059,384,1561,1794,1069,49.58,35,0,1
Noida,Noida Expressway,2026-01-01,7,25973,8526,11789,998,1852,2808,1470,45.5,42,0,1
Noida,Noida Expressway,2026-01-01,8,24481,8935,11162,784,1420,2180,1477,41.42,49,0,1
Noida,Noida Expressway,2026-01-01,9,22677,7676,10289,828,1530,2354,1284,48.42,37,0,1
Noida,Noida Expressway,2026-01-01,10,14530,6032,6110,425,1022,941,673,57.75,21,0,1
Noida,Noida Expressway,2026-01-01,11,11347,4268,5025,350,824,880,476,53.08,29,0,1
Noida,Noida Expressway,2026-01-01,12,11160,3546,5170,311,835,1298,513,59.5,18,0,1
Noida,Noida Expressway,2026-01-01,13,12157,4257,5200,339,861,1500,603,56.58,23,0,1
Noida,Noida Expressway,2026-01-01,14,10008,3884,3985,317,696,1126,467,56.0,24,0,1
Noida,Noida Expressway,2026-01-01,15,12367,4687,5278,357,929,1116,533,56.58,23,0,1
Noida,Noida Expressway,2026-01-01,16,12259,4156,5644,253,798,1408,559,57.75,21,0,1
Noida,Noida Expressway,2026-01-01,17,26465,8858,12502,852,1900,2353,1244,40.25,51,0,1
Noida,Noida Expressway,2026-01-01,18,23638,9065,10294,634,1632,2013,998,46.67,40,0,1
Noida,Noida Expressway,2026-01-01,19,22305,8747,9585,550,1369,2054,1172,45.5,42,0,1
Noida,Noida Expressway,2026-01-01,20,14127,4722,6399,467,1374,1165,333,53.67,28,0,1
Noida,Noida Expressway,2026-01-01,21,12598,4381,5705,344,972,1196,655,65.33,8,0,1
Noida,Noida Expressway,2026-01-01,22,2927,1082,1315,86,246,198,145,65.33,8,0,1
Noida,Noida Expressway,2026-01-01,23,3992,1466,1775,86,188,477,194,62.42,13,0,1
Noida,Noida Expressway,2026-01-02,0,2726,1028,1179,81,184,254,98,63.58,11,0,0
Noida,Noida Expressway,2026-01-02,1,3024,945,1451,75,263,290,179,67.08,5,0,0
Noida,Noida Expressway,2026-01-02,2,2544,861,1235,87,182,179,129,61.25,15,0,0
Noida,Noida Expressway,2026-01-02,3,3457,1306,1532,106,246,267,177,63.58,11,0,0
Noida,Noida Expressway,2026-01-02,4,2937,981,1392,72,226,266,160,67.08,5,0,0
Noida,Noida Expressway,2026-01-02,5,12152,4270,5532,238,700,1412,575,58.92,19,0,0
Noida,Noida Expressway,2026-01-02,6,15026,4934,7121,503,1092,1376,715,53.08,29,0,0
Noida,Noida Expressway,2026-01-02,7,28586,11104,11678,1006,1795,3003,1263,39.08,53,0,0
Noida,Noida Expressway,2026-01-02,8,26985,9737,12481,742,1470,2555,1601,46.08,41,0,0
Noida,Noida Expressway,2026-01-02,9,19955,6812,9647,553,1398,1545,827,46.67,40,0,0
Noida,Noida Expressway,2026-01-02,10,10320,3692,4483,375,759,1011,494,64.17,10,0,0
Noida,Noida Expressway,2026-01-02,11,12967,4312,5893,447,750,1565,628,57.17,22,0,0
Noida,Noida Expressway,2026-01-02,12,12212,4535,5240,289,732,1416,528,54.83,26,0,0
Noida,Noida Expressway,2026-01-02,13,14737,5383,6364,352,1127,1511,760,56.58,23,0,0
Noida,Noida Expressway,2026-01-02,14,9801,2926,4724,289,807,1055,608,56.58,23,0,0
Noida,Noida Expressway,2026-01-02,15,11281,4050,5238,257,704,1032,368,58.33,20,0,0
Noida,Noida Expressway,2026-01-02,16,11875,4473,4939,415,893,1155,620,55.42,25,0,0
Noida,Noida Expressway,2026-01-02,17,24537,8573,10175,861,1532,3396,1026,43.75,45,0,0
Noida,Noida Expressway,2026-01-02,18,21754,6865,10530,629,1362,2368,1217,44.92,43,0,0
Noida,Noida Expressway,2026-01-02,19,16930,5671,8079,413,1131,1636,733,51.33,32,0,0
Noida,Noida Expressway,2026-01-02,20,11347,3841,5105,266,833,1302,583,56.0,24,0,0
Noida,Noida Expressway,2026-01-02,21,12717,4898,5666,303,796,1054,748,53.67,28,0,0
Noida,Noida Expressway,2026-01-02,22,3455,1093,1628,107,232,395,160,67.08,5,0,0
Noida,Noida Expressway,2026-01-02,23,3475,1213,1751,109,218,184,184,64.75,9,0,0
Noida,Noida Expressway,2026-01-03,0,3030,1128,1301,63,278,260,176,64.17,10,0,0
Noida,Noida Expressway,2026-01-03,1,2620,980,1131,70,193,246,89,67.08,5,0,0
Noida,Noida Expressway,2026-01-03,2,3017,1030,1339,103,253,292,134,65.33,8,0,0
Noida,Noida Expressway,2026-01-03,3,2460,909,1132,83,126,210,105,67.08,5,0,0
Noida,Noida Expressway,2026-01-03,4,3108,997,1472,82,242,315,179,65.92,7,0,0
Noida,Noida Expressway,2026-01-03,5,9486,2981,4028,327,804,1346,480,56.58,23,0,0
Noida,Noida Expressway,2026-01-03,6,15033,5635,6232,482,1067,1617,750,50.17,34,0,0
Noida,Noida Expressway,2026-01-03,7,23759,8455,10504,734,1473,2593,873,42.0,48,0,0
Noida,Noida Expressway,2026-01-03,8,17616,5996,8470,605,1287,1258,929,53.08,29,0,0
Noida,Noida Expressway,2026-01-03,9,22738,8294,10315,578,1469,2082,1276,40.83,50,0,0
